gid,UF,nome,PIB,PIB_percapita,classe
2,RIO GRANDE DO SUL,Três Coroas,410240.3438,16551.28906,2
1156,GOIÁS,Vianópolis,166570.7031,12981.90039,2
3060,PERNAMBUCO,Itaquitinga,71829.32031,4632.060059,1
3157,MINAS GERAIS,São Pedro da União,54260.28125,10074.32031,2
1834,RIO GRANDE DO NORTE,Pureza,42372.98047,5035.410156,1
4962,SÃO PAULO,Mairinque,913807.375,20931.03906,2
3362,MINAS GERAIS,Divisópolis,45420.76953,5366.97998,1
1662,MARANHÃO,Lagoa Grande do Maranhão,37487.35547,4003.780029,1
4193,SÃO PAULO,Anhembi,91269.38281,15828.88965,2
93,BAHIA,Oliveira dos Brejinhos,73714.15625,3124.01001,1
3290,MINAS GERAIS,Córrego do Bom Jesus,21700.81641,5674.899902,1
4646,SÃO PAULO,Marília,3433664.75,15197.37988,2
4377,BAHIA,Catu,386145.7188,7599.950195,1
719,ALAGOAS,Jequiá da Praia,108508.8906,9342.129883,1
3453,MINAS GERAIS,Gameleiras,33918.80469,6290.580078,1
4009,MATO GROSSO,Confresa,249418.9688,11033.30957,2
1121,PIAUÍ,Geminiano,22558.23633,4127.77002,1
2801,MINAS GERAIS,Argirita,23857.28516,7819.5,1
1934,RIO DE JANEIRO,Trajano de Moraes,78174.57031,7885.27002,1
943,PIAUÍ,São Braz do Piauí,14861.43652,3335.899902,1
185,BAHIA,Tanhaçu,80742.07031,4010.22998,1
1020,GOIÁS,Flores de Goiás,81505.11719,7097.890137,1
4148,PARANÁ,Quarto Centenário,86670.22656,17756.65039,2
2806,MINAS GERAIS,Pratápolis,97188.82031,11044.17969,2
238,BAHIA,Valença,555572.25,6200.790039,1
1724,CEARÁ,Monsenhor Tabosa,55848.71484,3251.179932,1
5169,SANTA CATARINA,Anita Garibaldi,72505.25,7888.720215,1
2662,PARANÁ,Atalaia,45475.09375,12476.01953,2
2899,MINAS GERAIS,Baependi,129998,6935.080078,1
353,RIO GRANDE DO SUL,Marau,1122898.375,30644.2793,3
4379,BAHIA,Central,56313.98047,3123.52002,1
4185,SÃO PAULO,Alvinlândia,28287.68359,9859.769531,2
1475,MATO GROSSO DO SUL,Paranaíba,515595.6563,12806.96973,2
1014,GOIÁS,Edealina,66246.34375,17337.43945,2
1287,SERGIPE,Neópolis,131290.3438,6719.740234,1
2189,PARAÍBA,Bananeiras,92732.09375,4155.410156,1
25,RIO GRANDE DO SUL,Arroio dos Ratos,120845.8281,8521.669922,1
1439,MATO GROSSO DO SUL,Dois Irmãos do Buriti,97025.5625,10061.75977,2
3778,SÃO PAULO,Guarantã,126651.2891,18959.76953,2
593,RIO GRANDE DO SUL,São Francisco de Paula,322701.8125,14340.38965,2
4,RIO GRANDE DO SUL,Sapucaia do Sul,1767158.5,13989.98047,2
364,RIO GRANDE DO SUL,Campo Novo,72882.36719,13449.41016,2
733,AMAZONAS,Ipixuna,85468.48438,4695.549805,1
5313,PIAUÍ,Santo Antônio dos Milagres,5770.282227,2839.709961,1
2622,MINAS GERAIS,Patos de Minas,1734816,12405.62988,2
1749,MARANHÃO,Santa Helena,105130.6094,2963.76001,1
740,ALAGOAS,Rio Largo,364321.25,5373.709961,1
5176,SANTA CATARINA,Armazém,88796.65625,11607.41016,2
5517,SANTA CATARINA,Romelândia,62736.05078,10891.67969,2
281,BAHIA,São Félix,70210.15625,4331.819824,1
4324,BAHIA,Camamu,149328.4063,4541.47998,1
2397,PARÁ,Xinguara,419696.0938,10355.4502,2
2713,MINAS GERAIS,Piracema,53671.14453,7910.259766,1
3868,PARANÁ,Lindoeste,56746.32813,10471.73047,2
1774,MARANHÃO,Montes Altos,34996.88281,3926.060059,1
3399,MINAS GERAIS,Virgolândia,29363.07031,5046.069824,1
2056,MARANHÃO,Anapurus,66122.6875,4987.759766,1
4961,SANTA CATARINA,Sombrio,341365.5,13359.12012,2
848,PIAUÍ,Campo Maior,250481.9844,5437.220215,1
2363,PARÁ,Santarém Novo,21127.81836,3328.790039,1
5488,TOCANTINS,Aparecida do Rio Negro,40615.37109,9670.330078,2
149,BAHIA,Piritiba,84142.80469,3203.610107,1
790,ALAGOAS,Piaçabuçu,66745.76563,3690.26001,1
571,RIO GRANDE DO SUL,Ronda Alta,145564.0313,14755.59961,2
4261,SÃO PAULO,Catiguá,92067.9375,12699.03027,2
4288,SÃO PAULO,Dracena,575597.5,12990.53027,2
471,RIO GRANDE DO SUL,Taquari,376346.8125,14134.55957,2
1369,AMAPÁ,Santana,1104524.875,11361.08984,2
491,RIO GRANDE DO SUL,Tapejara,461480.8125,24101.99023,3
1450,MATO GROSSO DO SUL,Itaquiraí,190196.3125,10804.76953,2
2377,PARAÍBA,Parari,9518.777344,7518.779785,1
373,RIO GRANDE DO SUL,Condor,164325.4844,23908.83984,3
2717,MINAS GERAIS,Piranguinho,45661.71875,5550.22998,1
4243,SÃO PAULO,Cajobi,114091.1172,11398.84961,2
1453,MATO GROSSO DO SUL,Jaraguari,85222.74219,14754.62988,2
2372,PARÁ,São Sebastião da Boa Vista,54654.15625,2498.590088,1
4783,SÃO PAULO,Ribeirão dos Índios,29097.18359,12558.12988,2
3884,PARANÁ,Prudentópolis,412503.5313,8087.040039,1
884,TOCANTINS,Rio da Conceição,13009.80957,8503.139648,1
1634,MARANHÃO,Icatu,73257.6875,2866.439941,1
4545,SÃO PAULO,Itaju,43299.42188,15954.09961,2
2255,PARÁ,Curralinho,55652.52344,2020.569946,1
4127,MATO GROSSO,Cáceres,852738.875,9772.280273,2
2967,PARANÁ,Boa Esperança,105978.9688,22349,3
902,GOIÁS,Itapaci,133968.1875,7840.819824,1
4933,SANTA CATARINA,São Lourenço do Oeste,515054.6563,22379.08984,3
1026,PIAUÍ,Agricolândia,15957.7666,3132.659912,1
876,GOIÁS,Indiara,124832.4609,9340.950195,1
2188,PARAÍBA,Baía da Traição,36386.1875,4567.689941,1
340,RIO GRANDE DO SUL,Santa Tereza,24639.33789,13016.03027,2
399,RIO GRANDE DO SUL,Victor Graeff,81178.46094,26018.74023,3
3902,PARANÁ,Morretes,110162.9688,6480.169922,1
2478,MARANHÃO,São Benedito do Rio Preto,54039.44922,3032.860107,1
2785,MINAS GERAIS,Antônio Carlos,101540.7344,8735.44043,1
5555,TOCANTINS,Riachinho,22912.19141,6016.859863,1
5205,SANTA CATARINA,Bandeirante,32892.89453,10627.75,2
247,BAHIA,Wanderley,59737.21875,4507.790039,1
5132,SÃO PAULO,Jacareí,4832375.5,22705.9707,3
5148,PIAUÍ,Marcos Parente,15200.04785,3537.360107,1
4064,PARANÁ,Rolândia,1135146.75,20143.85938,2
4506,BAHIA,Itamaraju,508954.0625,7506.359863,1
5478,SANTA CATARINA,Presidente Getúlio,276782.7813,19231.71094,2
2073,RIO GRANDE DO NORTE,São Tomé,42415.35938,3687.969971,1
3421,MINAS GERAIS,Estrela do Indaiá,38553.88672,10180.58984,2
1843,RIO DE JANEIRO,Volta Redonda,8394797,32114.39063,3
3702,PERNAMBUCO,Cabo de Santo Agostinho,3826487.25,22301.08984,3
3464,PERNAMBUCO,Orocó,101487.1406,7107.439941,1
2412,PARAÍBA,Catingueira,21923.02539,4379.350098,1
2554,PARAÍBA,Umbuzeiro,39061.54688,4133.5,1
128,RIO GRANDE DO SUL,Paverama,72262.53125,9215.980469,1
738,ACRE,Porto Walter,64432.35547,7276.379883,1
1800,RIO GRANDE DO NORTE,Equador,31079.23633,5108.359863,1
4015,MATO GROSSO,Tesouro,60791.49219,18967.69922,2
4350,SÃO PAULO,Ubarana,72422.71875,14917.13965,2
4501,BAHIA,Itagibá,112435.3906,6777.299805,1
2592,MINAS GERAIS,Ninheira,43108.29688,3907.919922,1
5383,SANTA CATARINA,Lontras,111316.9609,11523.5,2
694,ALAGOAS,Maceió,10264218,10962.37012,2
1623,MARANHÃO,Fortaleza dos Nogueiras,80252.74219,6703.370117,1
5159,SANTA CATARINA,Agrolândia,139041.7344,14392.05957,2
674,RIO GRANDE DO SUL,São Marcos,307391.8438,14967.70996,2
4563,BAHIA,Malhada de Pedras,26240.70508,3418.090088,1
4252,SÃO PAULO,Capão Bonito,581425.25,12547.48047,2
5282,SANTA CATARINA,Entre Rios,23694.78711,7633.629883,1
1030,PIAUÍ,Barreiras do Piauí,11561.82715,3317.600098,1
2571,PERNAMBUCO,Vertentes,65295.19922,3590.409912,1
2643,MINAS GERAIS,Padre Carvalho,21259.19531,3442.22998,1
4896,BAHIA,Bom Jesus da Lapa,351413.0625,5309,1
4948,PIAUÍ,Vera Mendes,12695.50195,3952.52002,1
4140,BAHIA,Abaré,56625.83203,3007.050049,1
4976,SANTA CATARINA,Timbé do Sul,64288.10547,12222.07031,2
2364,PARÁ,São Domingos do Capim,85305.6875,3055.030029,1
2034,MARANHÃO,Afonso Cunha,20460.80078,3439.949951,1
2394,PARÁ,Uruará,181708.8125,5378.870117,1
71,SÃO PAULO,Bady Bassitt,192836.5781,13650.20996,2
4431,SÃO PAULO,Bebedouro,2530520.25,32597.19922,3
1360,AMAPÁ,Cutias,50685.06641,10895.33008,2
1130,SERGIPE,Riachão do Dantas,96153.5625,4908.799805,1
940,GOIÁS,Campo Limpo de Goiás,34342.75,5702.879883,1
658,RIO GRANDE DO SUL,Santa Rosa,1305199.625,19758.08984,2
4042,PARANÁ,Guaporema,28115.4707,12495.75977,2
611,RIO GRANDE DO SUL,Capivari do Sul,117816.9766,33394.82813,3
2158,MATO GROSSO,Santo Antônio do Leverger,190544.2656,9334.910156,1
29,RIO GRANDE DO SUL,Espumoso,281323.2813,18226.32031,2
4228,SÃO PAULO,Borborema,201253.7188,13893.94043,2
524,RIO GRANDE DO SUL,São Pedro do Sul,188440.5938,11037.33984,2
1238,SERGIPE,Cristinápolis,81554.13281,5055.740234,1
4916,SANTA CATARINA,Santiago do Sul,20742.19531,14374.36035,2
4671,SÃO PAULO,Morro Agudo,644670.3125,24507.51953,3
2599,MINAS GERAIS,Nova Resende,135550.2188,9229.889648,1
1309,GOIÁS,São Domingos,73007.75,7188.629883,1
5366,SANTA CATARINA,Jacinto Machado,181099.75,16387.63086,2
3974,MATO GROSSO,Alto Taquari,507250.8125,77978.60156,4
3125,MINAS GERAIS,Carmo da Mata,78843.17188,6888.27002,1
4097,MATO GROSSO,Lambari D'Oeste,77340.48438,15284.67969,2
2920,MINAS GERAIS,Biquinhas,25742.21875,9821.530273,2
1748,MARANHÃO,Santa Filomena do Maranhão,28737.41016,4951.310059,1
3126,MINAS GERAIS,Carmo de Minas,114079.3281,7923.830078,1
4855,SÃO PAULO,Sarapuí,100062.3828,11633.80957,2
930,GOIÁS,Cachoeira de Goiás,14494.04297,10107.41992,2
2204,PARÁ,Ananindeua,3243369.5,6416.009766,1
4004,BAHIA,Acajutiba,61590.81641,4054.159912,1
4373,BAHIA,Carinhanha,96256.82813,3183.100098,1
2793,MINAS GERAIS,Araponga,42462.02344,5098.709961,1
3511,MINAS GERAIS,Iapu,53168.58203,4622.950195,1
30,RIO GRANDE DO SUL,Tupanci do Sul,22554.49609,12663.9502,2
4281,SÃO PAULO,Descalvado,626799.8125,20306.4707,2
5284,SANTA CATARINA,Erval Velho,55751.59375,13290.00977,2
1699,MARANHÃO,Maracaçumé,65045.10547,3532.370117,1
176,BAHIA,Serra Preta,50307.50391,3111.550049,1
3924,PARANÁ,Balsa Nova,266858.5,23716.53906,3
4278,SÃO PAULO,Cruzália,56480.69531,23973.13086,3
4100,PARANÁ,Tomazina,67385.46094,7650.47998,1
2824,MINAS GERAIS,Riacho dos Machados,53384.82031,5494.529785,1
3102,MINAS GERAIS,Cana Verde,41001.44922,6931.779785,1
5011,PIAUÍ,Sigefredo Pacheco,29965.79688,3043.449951,1
2519,MARANHÃO,Senador La Rocque,87790.46094,4534.870117,1
4423,SÃO PAULO,Arco-Íris,40812.21875,20304.58984,2
2714,MINAS GERAIS,Pirajuba,168040.4063,41399.46094,3
544,RIO GRANDE DO SUL,São Pedro das Missões,22753.23438,11093.73047,2
2416,PARAÍBA,São José do Sabugi,18278.12695,4441.830078,1
1876,RIO DE JANEIRO,Paracambi,397847.4688,8837.910156,1
3912,PARANÁ,Guarapuava,2424968.75,14039.23047,2
881,GOIÁS,Itaberaí,504516.1875,15592.66016,2
3130,MINAS GERAIS,Carmópolis de Minas,167493.75,10075.41992,2
3849,RONDÔNIA,Novo Horizonte do Oeste,113287.5234,11655.09961,2
2506,PARAÍBA,Sertãozinho,23744.63281,5383.049805,1
4297,SÃO PAULO,Espírito Santo do Turvo,99085.33594,22377,3
2981,PARANÁ,Esperança Nova,16553.70508,9016.179688,1
2781,MINAS GERAIS,Andradas,408386.5313,11148.0498,2
3720,PERNAMBUCO,Terezinha,26299.45703,3882.409912,1
4775,SÃO PAULO,Regente Feijó,287317.2188,16209.71973,2
4234,SÃO PAULO,Buritama,230596.7813,14747.80957,2
4156,PARANÁ,Ventania,103164.2813,9179.129883,1
2369,PARÁ,São João de Pirabas,66196.48438,3326.459961,1
732,PIAUÍ,Pau D'Arco do Piauí,11536.63281,2955.840088,1
4017,MATO GROSSO,Figueirópolis D'Oeste,42954.46875,11749.03027,2
2097,PARÁ,Santa Bárbara do Pará,59371.12109,4027.889893,1
1062,GOIÁS,Montividiu,364961.0938,36624.28906,3
1744,MARANHÃO,Riachão,151116.2031,6972.879883,1
358,RIO GRANDE DO SUL,Gentil,43079.91797,27369.71094,3
1956,CEARÁ,São João do Jaguaribe,37256.60938,4383.129883,1
2680,PARANÁ,Bela Vista da Caroba,34405.11328,8238.769531,1
3087,PARANÁ,Porecatu,112631.1719,7937.919922,1
2459,PARAÍBA,Riachão,14446.04199,4053.320068,1
3167,MINAS GERAIS,São Sebastião do Paraíso,909921.375,14042,2
1902,RIO GRANDE DO NORTE,Pedro Avelino,32851.05078,4345.950195,1
5046,SÃO PAULO,Guarulhos,32473828,24993.65039,3
5266,SANTA CATARINA,Chapecó,4348897.5,24966.83008,3
4512,BAHIA,Itapé,40550.72266,3814.73999,1
433,RIO GRANDE DO SUL,Ibarama,53799.26172,12108.76953,2
2445,PARAÍBA,Prata,18086.50781,4458.100098,1
4155,PARANÁ,Rosário do Ivaí,41184.69141,7084.930176,1
1796,RIO DE JANEIRO,Porciúncula,190635.2031,10335.88965,2
2735,PERNAMBUCO,Carpina,427632.9375,6282.25,1
374,RIO GRANDE DO SUL,Nova Ramada,51088.55859,20733.99023,2
4433,SÃO PAULO,Borá,50332.71484,60134.66016,4
110,BAHIA,Pilão Arcado,97126.45313,2818.040039,1
1300,RORAIMA,Iracema,71115.27344,11378.44043,2
4488,BAHIA,Ipirá,245887.9375,3953.370117,1
4090,MATO GROSSO,São José do Rio Claro,270494.75,14513.86035,2
575,RIO GRANDE DO SUL,Jacuizinho,44878.17188,16230.7998,2
502,RIO GRANDE DO SUL,Mariana Pimentel,44338.70703,10625.13965,2
925,GOIÁS,Jandaia,116923.8438,17726.48047,2
1141,SERGIPE,Barra dos Coqueiros,168902.9375,8445.990234,1
2098,PARÁ,Santa Cruz do Arari,22389.11719,3565.149902,1
3408,PARANÁ,Amaporã,55568.53906,10201.67969,2
2779,MINAS GERAIS,Alvorada de Minas,20812.60742,5800.620117,1
1165,PIAUÍ,Matias Olímpio,28146.18164,2591.01001,1
4588,SÃO PAULO,José Bonifácio,741693.375,22785.58008,3
5245,SERGIPE,Moita Bonita,49436.91406,4386.97998,1
3260,MINAS GERAIS,Tabuleiro,24435.87109,6006.850098,1
2467,PARAÍBA,Curral Velho,10982.77344,3805.530029,1
5461,TOCANTINS,Praia Norte,31729.90039,4340.620117,1
2107,RIO GRANDE DO NORTE,Maxaranguape,45616.96484,4867.890137,1
2678,PARANÁ,São Carlos do Ivaí,132456.75,22112.98047,2
2262,PARÁ,Garrafão do Norte,74992.07813,2936.48999,1
4817,SÃO PAULO,Santa Mercedes,21907.96289,8439.120117,1
2508,PARAÍBA,João Pessoa,8638329,12301.19043,2
1445,MATO GROSSO DO SUL,Glória de Dourados,93563.38281,9456.580078,1
4787,SÃO PAULO,Rinópolis,90292.92969,9620.980469,1
412,SÃO PAULO,Pradópolis,574455.5,34566.19141,3
903,GOIÁS,Itapirapuã,85750.17188,11004.90039,2
2526,MARANHÃO,Timon,715426.625,4749.410156,1
4482,BAHIA,Igrapiúna,137953.75,10397.48047,2
3691,MINAS GERAIS,Manhuaçu,1108459.75,14101.63965,2
1803,MARANHÃO,Paulino Neves,51447.19141,3852.280029,1
4609,BAHIA,Jussara,43503.53906,2861.320068,1
1175,PIAUÍ,Uruçuí,562296.375,28383.03906,3
2329,PARAÍBA,Borborema,23961.55664,4620.430176,1
1642,RIO GRANDE DO NORTE,Lucrécia,17092.44922,4814.77002,1
2114,MARANHÃO,Brejo,126317.1016,3892.310059,1
2509,PARAÍBA,Juarez Távora,27525.33203,3620.330078,1
4206,SÃO PAULO,Artur Nogueira,485116.6875,11152.36035,2
2873,PERNAMBUCO,Ingazeira,21623.85352,4741.029785,1
737,ACRE,Rodrigues Alves,153169.6094,11379.61035,2
3564,MINAS GERAIS,Itabira,3415340,30930.73047,3
3150,MINAS GERAIS,São José do Alegre,24601.56055,6050.560059,1
4824,SÃO PAULO,Santo Antônio da Alegria,95156.82031,14994.76953,2
1841,RIO GRANDE DO NORTE,Presidente Juscelino,35337,4060.320068,1
2902,MINAS GERAIS,Bandeira,25582.24414,4633.629883,1
450,RIO GRANDE DO SUL,Santiago,496870.4688,9712.089844,2
2199,PARAÍBA,Santa Luzia,69040.32813,4680.069824,1
889,PIAUÍ,Cristalândia do Piauí,26303.83203,3216.810059,1
1881,CEARÁ,Paramoti,41914.27734,3455.419922,1
5380,SANTA CATARINA,Lebon Régis,126825.7813,10452.09961,2
4254,SÃO PAULO,Capivari,884417.375,19089.10938,2
4124,MATO GROSSO,São Félix do Araguaia,166486,14789.5498,2
5073,TOCANTINS,Caseara,35086.3125,7121.22998,1
1637,MARANHÃO,Imperatriz,2000734.5,8452.94043,1
2879,PARANÁ,Bandeirantes,292894.5,8877.200195,1
2772,MINAS GERAIS,Alpercata,40111.55859,5531.100098,1
2944,MINAS GERAIS,Santa Luzia,1786026.125,7711.450195,1
3454,MINAS GERAIS,Glaucilândia,17455.43164,5682.109863,1
3029,MINAS GERAIS,Santo Antônio do Aventureiro,22728.75586,6313.540039,1
616,RIO GRANDE DO SUL,Tenente Portela,142915.875,10027.07031,2
2270,PARÁ,Itaituba,604472.25,4728.049805,1
191,RIO GRANDE DO SUL,Porto Vera Cruz,22020.04688,10804.73047,2
4126,MATO GROSSO,Vila Bela da Santíssima Trindade,193655.0938,13334.37012,2
3877,PARANÁ,Quatro Barras,530300.625,27509.5,3
2276,CEARÁ,Fortaleza,31789186,12687.5,2
5444,SANTA CATARINA,Palmeira,44152.43359,17977.38086,2
500,RIO GRANDE DO SUL,Salvador do Sul,139793.5156,19510.60938,2
933,GOIÁS,Caiapônia,271639.3438,16404.33008,2
1665,MARANHÃO,Loreto,83674.08594,7819.279785,1
2943,MINAS GERAIS,Santa Juliana,283207.6875,24475.65039,3
603,RIO GRANDE DO SUL,Novo Hamburgo,4499416,17456.7793,2
4466,BAHIA,Ibicaraí,100709.2734,4099.040039,1
2370,PARÁ,São João do Araguaia,42977.30078,3604.570068,1
2843,PERNAMBUCO,Exu,122558.0781,3942.550049,1
3105,MINAS GERAIS,Caparaó,43127.42578,8641.040039,1
4767,SÃO PAULO,Quadra,52995.96094,19001.7793,2
75,RIO GRANDE DO SUL,Fagundes Varela,52355.99609,20082.84961,2
5246,SERGIPE,Itabaianinha,182475.3125,4696.919922,1
4592,SÃO PAULO,Juquiá,145942.4844,7451.75,1
4710,SÃO PAULO,Palmital,406439.0938,18207.18945,2
796,ALAGOAS,Coité do Nóia,31372.48438,2819.48999,1
3839,RONDÔNIA,Rio Crespo,89956.92188,27342.5293,3
1740,MARANHÃO,Presidente Sarney,63821.51172,3909.429932,1
1850,RIO DE JANEIRO,Duque de Caxias,25747558,29501.24023,3
3173,PARANÁ,Querência do Norte,122119.8359,9923.599609,2
1449,MATO GROSSO DO SUL,Itaporã,230821.4531,11904.15039,2
4960,SERGIPE,UMBAÚBA,118739.9531,5549.370117,1
3203,MINAS GERAIS,Central de Minas,37185.72656,5451.649902,1
1303,SERGIPE,Aquidabã,103898.7813,5223.669922,1
3101,MINAS GERAIS,Canápolis,262747.75,22144.76953,2
901,GOIÁS,Itajá,63981.13281,11574.00977,2
697,PIAUÍ,Tamboril do Piauí,9977.364258,3285.27002,1
680,SÃO PAULO,Cravinhos,425249.7188,13784.87988,2
3509,MINAS GERAIS,Gurinhatã,88027,14134.07031,2
3448,MINAS GERAIS,Fronteira dos Vales,21192.48828,4255.52002,1
3532,PARANÁ,Reserva do Iguaçu,65388.59766,8778.169922,1
1743,MARANHÃO,Raposa,100919.5859,3906.01001,1
5505,AMAZONAS,Santo Antônio do Içá,94013,3097.530029,1
4384,BAHIA,Cocos,135027.5,7533.759766,1
5386,SANTA CATARINA,Macieira,27063.5293,15144.66992,2
4554,BAHIA,Luís Eduardo Magalhães,1888228.125,36274.41016,3
4323,BAHIA,Camaçari,12158915,51837.55859,3
482,RIO GRANDE DO SUL,Maçambará,134769.1406,30804.36914,3
4496,BAHIA,Itaberaba,338606.1563,5506.689941,1
1155,GOIÁS,Varjão,28725.76758,7547.5,1
3388,MINAS GERAIS,Verdelândia,64725.09375,7602.200195,1
2916,MINAS GERAIS,Berizal,17727.66211,3808.310059,1
4723,SÃO PAULO,Paulistânia,23322.51172,12217.13965,2
4443,BAHIA,Entre Rios,248541.7969,6133.200195,1
1894,CEARÁ,Quixadá,392364.25,4877.299805,1
1059,GOIÁS,Moiporá,17579.02344,9425.75,1
1995,RIO DE JANEIRO,Paraty,532311.375,14898.16016,2
1958,CEARÁ,Senador Pompeu,106628.1953,4220.72998,1
1977,RIO GRANDE DO NORTE,Cruzeta,48400.60547,6028.220215,1
1502,CEARÁ,Itarema,159949.25,4377.850098,1
2910,MINAS GERAIS,Belmiro Braga,32525.99805,10563.82031,2
3384,MINAS GERAIS,Espinosa,136152.8438,4194.350098,1
3896,PARANÁ,Imbaú,65769.67969,5462.600098,1
3797,PARANÁ,Doutor Ulysses,83953.41406,13662.07031,2
428,RIO GRANDE DO SUL,Quinze de Novembro,78385.88281,21312.09961,2
4953,AMAZONAS,Beruri,78535.74219,5340.75,1
277,BAHIA,Santo Antônio de Jesus,835156.6875,9408.30957,1
527,RIO GRANDE DO SUL,Cerro Grande,23237.73828,8739.280273,1
3553,MINAS GERAIS,Indianópolis,286319.625,42920.05078,3
367,RIO GRANDE DO SUL,Humaitá,71322.44531,14267.33984,2
3732,MINAS GERAIS,Mateus Leme,337752.5313,12573.62012,2
5328,SANTA CATARINA,Imaruí,128429.4063,10998.49023,2
511,RIO GRANDE DO SUL,Dois Irmãos,555140.3125,21011.33008,2
99,BAHIA,Paramirim,78535.03125,3763.060059,1
3272,MINAS GERAIS,Congonhas do Norte,20812.99609,3901.219971,1
4620,SÃO PAULO,Lagoinha,48048.41797,9787.820313,2
3830,RONDÔNIA,Guajará-Mirim,489898.8125,12018.51953,2
702,ALAGOAS,Craíbas,73514.78906,3155.949951,1
4448,BAHIA,Feira da Mata,30380.33398,4629.740234,1
2527,MARANHÃO,Trizidela do Vale,80588.13281,4218.390137,1
5039,SÃO PAULO,Embu,3698098,14868.40039,2
4935,SANTA CATARINA,São Martinho,49147.94922,14979.55957,2
3494,MINAS GERAIS,Governador Valadares,2845814,10809.32031,2
4332,BAHIA,Candiba,43417.87109,3386.469971,1
72,RIO GRANDE DO SUL,Vista Alegre do Prata,25530.92383,16964.07031,2
4216,SÃO PAULO,Barra do Turvo,44993.55078,5844.080078,1
1729,RIO GRANDE DO NORTE,São João do Sabugi,30413.17969,5108.879883,1
639,RIO GRANDE DO SUL,Erechim,2099846.25,21445.38086,2
4098,MATO GROSSO,Santo Afonso,37953.69531,12891.87988,2
3921,BAHIA,Andaraí,48729.01953,3335.550049,1
2353,PARAÍBA,Cacimba de Areia,14722.625,4085.080078,1
1122,GOIÁS,Trombas,22239.45703,6038.410156,1
3161,MINAS GERAIS,São Roque de Minas,101647.8594,16132.01953,2
5421,PIAUÍ,Batalha,81977.6875,3072.51001,1
721,ALAGOAS,Belo Monte,30603.25586,4075,1
1203,AMAZONAS,Manicoré,239006.1875,5109.919922,1
3658,PERNAMBUCO,São Bento do Una,267400.3438,5416.029785,1
5360,TOCANTINS,Monte Santo do Tocantins,17881.96875,9342.719727,1
1569,RIO GRANDE DO SUL,Imbé,188084.2656,11538.2002,2
2708,MINAS GERAIS,Piedade do Rio Grande,173165.0313,35550.19922,3
2490,MARANHÃO,São Mateus do Maranhão,117996.625,2978.060059,1
2041,RIO GRANDE DO NORTE,Passa e Fica,48088.02344,4390,1
773,GOIÁS,Araçu,31861.68945,8074.430176,1
4871,SÃO PAULO,Taiúva,54916.61328,9975.769531,2
2095,RIO GRANDE DO NORTE,Barcelona,17381.98242,4300.339844,1
3284,MINAS GERAIS,Coromandel,475813.2813,16815.57031,2
576,RIO GRANDE DO SUL,Campos Borges,46183.64844,12505.73047,2
3798,PARANÁ,Itaperuçu,174329.2031,7417.950195,1
1805,MARANHÃO,Pedreiras,215696.4844,5540.049805,1
308,RIO GRANDE DO SUL,Pantano Grande,144975.2188,14802.4502,2
106,BAHIA,Pé de Serra,57215.67969,3869.060059,1
1804,MARANHÃO,Paulo Ramos,90368.51563,5565.930176,1
283,RIO GRANDE DO SUL,Salvador das Missões,63773.17188,23876.14063,3
565,RIO GRANDE DO SUL,Segredo,83060.38281,11376.58008,2
1993,RIO DE JANEIRO,Niterói,10800670,22530.31055,3
1979,MARANHÃO,Balsas,1120221.375,13397.0498,2
4894,BAHIA,Boa Nova,50579.97656,3278.669922,1
3655,PERNAMBUCO,Brejão,50748.40234,5189,1
2709,MINAS GERAIS,Piedade dos Gerais,27067.94141,5684.149902,1
2398,PARÁ,Tracuateua,69502.97656,2497.860107,1
1760,RIO GRANDE DO NORTE,Antônio Martins,29558.55664,4079.860107,1
4939,SANTA CATARINA,Saudades,138512.7969,15512.69043,2
1628,MARANHÃO,Governador Newton Bello,52123.24219,4477.169922,1
1335,RIO GRANDE DO SUL,Taquara,563392.4375,10156.16016,2
3008,MINAS GERAIS,Cambuí,326565.7188,12386.33008,2
1585,MARANHÃO,Cantanhede,59457.3125,3039.120117,1
3123,MINAS GERAIS,Carmésia,13151.90039,4849.52002,1
3850,RONDÔNIA,Cacaulândia,102527.7109,17874.42969,2
4355,SÃO PAULO,Urânia,87492.97656,9713.889648,2
929,GOIÁS,Cachoeira Alta,132794.6406,16125.63965,2
4135,MATO GROSSO,Sinop,1813363.25,15899.58008,2
887,TOCANTINS,Campos Lindos,226778.2344,28070.08984,3
3093,PARANÁ,Jundiaí do Sul,35101.26953,9293.429688,1
2827,MINAS GERAIS,Rio Acima,85513.75,9846.139648,2
5301,SANTA CATARINA,Governador Celso Ramos,117229.25,9227.740234,1
3584,MINAS GERAIS,Itaúna,1224195.625,14261.7002,2
1635,MARANHÃO,Igarapé do Meio,75123.78125,6112.100098,1
1080,GOIÁS,Água Fria de Goiás,89004.44531,16736.44922,2
3978,MATO GROSSO,Novo Santo Antônio,18348.64063,7891.890137,1
1712,RIO GRANDE DO NORTE,Grossos,92027.86719,9308.910156,1
699,ALAGOAS,Coqueiro Seco,19754.61328,3575.5,1
1218,PIAUÍ,Jacobina do Piauí,21993.23242,3771.780029,1
14,RIO GRANDE DO SUL,Três Arroios,34917.92578,11340.66992,2
2829,MINAS GERAIS,Rio Doce,16774.27734,6315.620117,1
2281,PARÁ,Jacundá,221262.1406,3958.179932,1
1691,RIO GRANDE DO NORTE,Coronel Ezequiel,24485.14453,4535.129883,1
